username;lotacao;valor;beneficiario;timestamp
OISXU;NBYMI;840295.58;30.931.942/4784-45;22/06/2025 20:33
OISXU;NBYMI;1165159.55;02.419.822/1821-46;12/02/2025 00:17
OISXU;NBYMI;1361920.37;46.328.066/5618-09;16/05/2025 11:18
OISXU;NBYMI;1220318.96;98.403.391/2283-79;22/07/2025 10:50
OISXU;NBYMI;12010.24;78.237.575/3397-10;16/06/2025 20:26
OISXU;NBYMI;765706.41;51.147.249/7233-53;17/09/2025 12:37
OISXU;NBYMI;1147076.72;62.834.658/7517-12;28/02/2025 13:57
OISXU;NBYMI;85262.85;50.265.545/3341-44;03/06/2025 02:02
OISXU;NBYMI;1094683.44;53.892.200/6063-97;27/04/2025 01:27
OISXU;NBYMI;752793.2;79.886.652/9576-59;27/04/2025 18:48
OISXU;NBYMI;1627045.9;30.228.360/5514-12;23/06/2025 04:12
OISXU;NBYMI;688797.2;76.663.239/3476-42;14/04/2025 20:23
OISXU;NBYMI;808644.77;90.525.401/7364-05;24/01/2025 08:00
OISXU;NBYMI;355548.72;77.769.311/8944-98;07/03/2025 03:07
OISXU;NBYMI;376404.64;78.260.014/4742-73;15/02/2025 21:56
OISXU;NBYMI;912700.42;99.455.748/9781-62;17/05/2025 02:55
OISXU;NBYMI;194763.2;38.287.337/1997-74;21/07/2025 21:40
OISXU;NBYMI;1172169.29;01.186.785/0473-27;05/09/2025 19:54
OISXU;NBYMI;566447.99;18.037.961/1121-04;25/05/2025 19:06
OISXU;NBYMI;571483.79;24.978.047/5002-41;12/04/2025 01:24
OISXU;NBYMI;712140.32;13.360.106/8513-34;22/04/2025 10:47
OISXU;NBYMI;789956.64;84.205.610/3690-34;28/04/2025 07:22
OISXU;NBYMI;1676346.48;99.852.288/4603-52;10/01/2025 16:27
OISXU;NBYMI;225980.21;01.688.417/9976-36;28/08/2025 15:52
OISXU;NBYMI;1931535.7;22.286.077/2310-07;04/06/2025 07:33
OISXU;NBYMI;1896293.98;42.240.643/5265-10;19/03/2025 23:20
OISXU;NBYMI;1950587.95;78.186.553/7618-88;26/03/2025 08:24
OISXU;NBYMI;1257312.0;18.065.989/4309-47;10/06/2025 09:17
OISXU;NBYMI;1910176.64;64.128.644/9088-96;29/06/2025 18:11
OISXU;NBYMI;1325650.24;21.659.490/8552-05;21/01/2025 16:38
OISXU;NBYMI;350061.08;07.942.071/1397-46;20/02/2025 17:52
OISXU;NBYMI;1293124.58;98.403.391/2283-79;26/03/2025 18:05
OISXU;NBYMI;1485476.62;44.637.227/5562-21;18/02/2025 07:52
OISXU;NBYMI;1109863.28;23.006.808/0804-36;14/08/2025 03:04
OISXU;NBYMI;1180743.78;46.373.703/8305-17;14/05/2025 06:21
OISXU;NBYMI;402918.6;62.813.363/2917-42;06/06/2025 15:00
OISXU;NBYMI;1260154.7;00.611.251/4402-69;05/03/2025 05:37
OISXU;NBYMI;1788951.69;76.663.239/3476-42;25/09/2025 20:56
OISXU;NBYMI;182721.43;76.663.239/3476-42;13/05/2025 14:16
OISXU;NBYMI;444051.23;07.417.078/2965-00;11/06/2025 19:06
OISXU;NBYMI;1087148.94;91.395.076/6982-80;10/07/2025 14:39
OISXU;NBYMI;856115.59;31.973.675/5576-50;30/01/2025 13:40
OISXU;NBYMI;1920966.36;08.473.755/8220-42;01/05/2025 23:46
OISXU;NBYMI;1156600.58;54.990.723/7151-11;17/01/2025 04:08
OISXU;NBYMI;387853.5;22.116.902/2374-81;25/01/2025 21:59
OISXU;NBYMI;460089.18;07.685.626/8638-35;23/03/2025 23:42
OISXU;NBYMI;612556.21;05.569.670/5907-85;13/04/2025 15:16
OISXU;NBYMI;202339.6;41.519.578/2888-06;22/06/2025 16:59
OISXU;NBYMI;1980815.26;29.665.738/3033-06;10/07/2025 18:17
OISXU;NBYMI;1896289.17;47.238.592/2640-48;07/07/2025 14:14
OISXU;NBYMI;80182.67;99.455.748/9781-62;03/06/2025 23:06
OISXU;NBYMI;1338640.0;64.558.556/5071-61;13/04/2025 10:36
OISXU;NBYMI;805561.03;61.931.102/8045-75;21/09/2025 23:08
OISXU;NBYMI;56066.64;05.569.670/5907-85;09/07/2025 01:53
OISXU;NBYMI;773329.1;60.805.746/8241-56;31/01/2025 16:59
OISXU;NBYMI;613242.71;28.916.123/6733-44;26/08/2025 18:30
OISXU;NBYMI;824918.42;22.286.077/2310-07;26/03/2025 01:51
OISXU;NBYMI;1221311.63;01.186.785/0473-27;14/08/2025 18:36
OISXU;NBYMI;1136837.96;84.250.770/0143-02;18/07/2025 13:42
OISXU;NBYMI;166946.88;69.870.023/8157-00;20/02/2025 12:22
OISXU;NBYMI;1445601.25;99.095.208/6131-09;18/02/2025 22:12
OISXU;NBYMI;1546699.62;61.931.102/8045-75;21/05/2025 13:51
OISXU;NBYMI;1694360.93;33.081.976/2579-86;07/01/2025 19:47
OISXU;NBYMI;1460399.7;56.340.055/2071-15;28/08/2025 14:17
OISXU;NBYMI;585817.21;13.360.106/8513-34;06/08/2025 17:35
OISXU;NBYMI;1649005.36;69.576.756/7803-39;08/03/2025 03:41
OISXU;NBYMI;998309.53;42.240.643/5265-10;03/03/2025 05:00
OISXU;NBYMI;1559733.65;84.205.610/3690-34;21/07/2025 12:44
OISXU;NBYMI;1671812.01;24.782.864/1782-39;01/04/2025 16:59
OISXU;NBYMI;693070.22;40.627.975/4575-33;05/01/2025 13:07
OISXU;NBYMI;1558405.57;18.308.513/8350-35;15/07/2025 19:45
OISXU;NBYMI;203213.9;15.468.975/2020-96;09/04/2025 14:56
OISXU;NBYMI;1471019.43;29.166.611/7911-18;07/03/2025 20:26
OISXU;NBYMI;1455190.81;08.473.755/8220-42;23/04/2025 15:31
OISXU;NBYMI;8343.64;69.564.017/2932-56;16/06/2025 22:27
OISXU;NBYMI;1972148.27;34.748.855/7934-35;22/03/2025 18:49
OISXU;NBYMI;744370.5;91.395.076/6982-80;23/04/2025 21:59
OISXU;NBYMI;1499417.83;59.868.363/5267-16;07/03/2025 13:31
OISXU;NBYMI;339420.88;78.186.553/7618-88;07/08/2025 03:40
OISXU;NBYMI;223078.96;29.964.150/7654-70;08/06/2025 01:23
OISXU;NBYMI;1943378.35;16.858.007/3461-31;23/06/2025 11:53
OISXU;NBYMI;1308050.33;17.729.268/9652-80;12/06/2025 13:17
OISXU;NBYMI;1381140.08;60.611.200/5964-39;30/08/2025 16:00
OISXU;NBYMI;403828.77;22.116.902/2374-81;31/03/2025 03:41
OYUEH;OEAQJ;1374898.8;38.119.097/1565-60;12/06/2025 02:10
OYUEH;OEAQJ;324350.62;98.363.814/0074-40;09/04/2025 03:17
OYUEH;OEAQJ;591549.67;93.150.755/2346-50;18/03/2025 21:54
OYUEH;OEAQJ;1566070.25;78.065.047/1978-38;24/08/2025 05:35
OYUEH;OEAQJ;1991437.13;17.515.794/0148-55;25/01/2025 13:50
OYUEH;OEAQJ;987949.85;98.363.814/0074-40;13/04/2025 12:43
OYUEH;OEAQJ;1947202.24;91.100.506/5362-06;02/03/2025 12:33
OYUEH;OEAQJ;112410.36;52.857.878/5550-11;21/07/2025 02:24
OYUEH;OEAQJ;236105.4;13.763.929/2759-97;01/05/2025 09:13
OYUEH;OEAQJ;718915.69;29.964.150/7654-70;22/07/2025 22:41
OYUEH;OEAQJ;452635.29;77.115.068/1271-32;03/09/2025 00:31
OYUEH;OEAQJ;388606.53;90.428.450/0169-23;29/09/2025 13:41
OYUEH;OEAQJ;620392.52;60.611.200/5964-39;02/09/2025 16:14
OYUEH;OEAQJ;507960.92;49.357.133/7080-98;19/04/2025 15:14
OYUEH;OEAQJ;204761.26;78.260.014/4742-73;09/04/2025 19:18
OYUEH;OEAQJ;854346.23;65.769.837/7055-13;20/02/2025 10:50
OYUEH;OEAQJ;765072.08;28.612.855/1952-60;17/07/2025 20:59
OYUEH;OEAQJ;1871003.92;92.892.395/4359-21;17/01/2025 01:53
OYUEH;OEAQJ;834529.95;40.053.547/2416-14;29/08/2025 11:38
OYUEH;OEAQJ;555081.91;26.488.733/7835-47;08/05/2025 20:29
OYUEH;OEAQJ;799792.6;17.892.066/4704-42;13/03/2025 18:22
OYUEH;OEAQJ;19872.49;22.116.902/2374-81;15/05/2025 13:08
OYUEH;OEAQJ;1255275.41;81.560.434/6041-67;25/09/2025 16:11
OYUEH;OEAQJ;591068.85;54.990.723/7151-11;05/09/2025 19:18
OYUEH;OEAQJ;1161412.97;54.500.293/7460-91;21/06/2025 13:07
OYUEH;OEAQJ;326305.24;56.340.055/2071-15;09/02/2025 12:01
OYUEH;OEAQJ;271808.15;99.845.268/2978-52;13/06/2025 01:09
OYUEH;OEAQJ;1194480.48;22.116.902/2374-81;05/07/2025 20:37
OYUEH;OEAQJ;35364.12;07.046.850/4027-23;09/06/2025 14:58
OYUEH;OEAQJ;1106087.95;91.100.506/5362-06;23/02/2025 13:57
OYUEH;OEAQJ;774813.11;45.025.767/7086-88;21/08/2025 08:17
OYUEH;OEAQJ;44313.26;90.428.450/0169-23;13/05/2025 16:28
OYUEH;OEAQJ;1178768.01;78.065.047/1978-38;23/06/2025 07:37
OYUEH;OEAQJ;1914757.31;18.125.728/9988-23;18/01/2025 00:49
OYUEH;OEAQJ;365018.75;82.000.983/7927-10;24/09/2025 18:09
OYUEH;OEAQJ;469064.57;76.663.239/3476-42;20/07/2025 20:13
OYUEH;OEAQJ;239849.12;64.643.239/0798-34;10/05/2025 01:57
OYUEH;OEAQJ;478357.35;49.357.133/7080-98;04/01/2025 04:32
OYUEH;OEAQJ;1429126.16;45.482.369/2848-07;16/06/2025 22:17
OYUEH;OEAQJ;1104920.06;94.420.175/6829-36;01/03/2025 22:13
OYUEH;OEAQJ;143170.25;13.360.106/8513-34;23/01/2025 00:48
OYUEH;OEAQJ;1770722.18;64.128.644/9088-96;06/04/2025 15:05
OYUEH;OEAQJ;48981.04;18.033.033/7065-43;17/06/2025 10:25
OYUEH;OEAQJ;1251959.53;27.279.429/5184-84;27/04/2025 23:48
OYUEH;OEAQJ;144686.65;64.558.556/5071-61;23/03/2025 09:03
OYUEH;OEAQJ;344634.89;61.936.798/3968-15;13/03/2025 01:51
OYUEH;OEAQJ;1094098.32;09.933.610/6588-19;03/09/2025 23:06
OYUEH;OEAQJ;853450.33;67.357.563/9022-20;03/02/2025 15:05
OYUEH;OEAQJ;550866.23;16.671.533/7394-08;28/08/2025 10:26
OYUEH;OEAQJ;117191.98;37.697.931/6129-96;04/07/2025 21:31
OYUEH;OEAQJ;213779.85;60.529.426/1635-48;28/02/2025 13:19
OYUEH;OEAQJ;1610505.69;60.987.016/5363-20;25/06/2025 05:54
OYUEH;OEAQJ;850060.61;40.627.975/4575-33;29/08/2025 01:14
OYUEH;OEAQJ;28522.23;15.468.975/2020-96;03/04/2025 17:33
OYUEH;OEAQJ;1753356.47;98.403.391/2283-79;08/09/2025 02:14
OYUEH;OEAQJ;117655.64;07.942.071/1397-46;02/04/2025 06:03
OYUEH;OEAQJ;676791.46;76.751.306/2140-28;02/04/2025 12:03
OYUEH;OEAQJ;837027.23;69.870.023/8157-00;17/03/2025 05:14
OYUEH;OEAQJ;1714042.04;94.585.306/7037-97;03/07/2025 13:01
OYUEH;OEAQJ;1118059.29;00.611.251/4402-69;03/09/2025 13:21
OYUEH;OEAQJ;1977600.49;16.858.007/3461-31;12/05/2025 16:55
OYUEH;OEAQJ;1826354.17;12.663.157/1313-61;19/03/2025 01:59
OYUEH;OEAQJ;636352.9;77.769.311/8944-98;21/09/2025 05:20
OYUEH;OEAQJ;340401.89;28.916.123/6733-44;01/08/2025 20:04
OYUEH;OEAQJ;1442512.38;66.895.153/6842-64;22/09/2025 14:59
OYUEH;OEAQJ;1566413.69;77.115.068/1271-32;22/05/2025 04:54
OYUEH;OEAQJ;1179494.22;41.519.578/2888-06;16/09/2025 19:59
OYUEH;OEAQJ;1782280.49;38.119.097/1565-60;18/08/2025 14:47
OYUEH;OEAQJ;428615.58;91.395.076/6982-80;18/09/2025 04:54
OYUEH;OEAQJ;462411.59;84.205.610/3690-34;03/04/2025 12:42
OYUEH;OEAQJ;1174010.71;53.892.200/6063-97;22/02/2025 04:11
OYUEH;OEAQJ;1615131.97;30.931.942/4784-45;27/04/2025 13:13
OYUEH;OEAQJ;1568137.44;02.462.310/3983-35;27/06/2025 04:49
OYUEH;OEAQJ;1934129.38;06.310.637/8920-37;01/05/2025 20:48
OYUEH;OEAQJ;1132936.36;89.952.851/3504-75;25/02/2025 13:59
OYUEH;OEAQJ;649720.68;30.042.288/1184-71;05/01/2025 02:52
OYUEH;OEAQJ;23457.3;00.611.251/4402-69;16/05/2025 11:35
OYUEH;OEAQJ;957785.58;01.361.970/5402-95;27/05/2025 19:33
OYUEH;OEAQJ;1704124.86;83.171.663/9121-03;11/06/2025 06:15
OYUEH;OEAQJ;1306877.56;17.515.794/0148-55;27/06/2025 06:55
OYUEH;OEAQJ;1252801.39;49.357.133/7080-98;28/01/2025 16:06
OYUEH;OEAQJ;1916478.03;99.852.288/4603-52;02/07/2025 09:11
OYUEH;OEAQJ;923987.24;99.852.288/4603-52;11/01/2025 02:04
OYUEH;OEAQJ;307400.59;07.046.850/4027-23;14/05/2025 13:16
OYUEH;OEAQJ;1283082.58;60.611.200/5964-39;05/09/2025 17:00
OYUEH;OEAQJ;465812.62;29.166.611/7911-18;12/03/2025 13:46
OYUEH;OEAQJ;1339189.75;69.870.023/8157-00;23/07/2025 16:42
OYUEH;OEAQJ;1056178.13;78.065.047/1978-38;09/08/2025 11:11
OYUEH;OEAQJ;1327651.43;84.205.610/3690-34;26/03/2025 13:17
OYUEH;OEAQJ;975112.09;64.128.644/9088-96;06/03/2025 04:57
OYUEH;OEAQJ;1046211.97;67.125.797/5977-75;19/08/2025 11:21
OYUEH;OEAQJ;63429.69;56.340.055/2071-15;09/02/2025 06:49
OYUEH;OEAQJ;1309689.61;88.393.097/2996-33;29/06/2025 08:11
OYUEH;OEAQJ;1791891.2;69.576.756/7803-39;16/09/2025 04:22
OYUEH;OEAQJ;1339258.08;78.260.014/4742-73;05/08/2025 00:47
OYUEH;OEAQJ;1772905.58;78.389.468/2930-23;22/02/2025 17:53
OYUEH;OEAQJ;1975802.26;93.150.755/2346-50;18/04/2025 20:14
OYUEH;OEAQJ;1492963.52;41.519.578/2888-06;08/02/2025 09:59
OYUEH;OEAQJ;245943.33;30.931.942/4784-45;16/04/2025 21:51
OYUEH;OEAQJ;631921.12;30.228.360/5514-12;04/02/2025 13:36
OYUEH;OEAQJ;1932963.21;69.564.017/2932-56;04/05/2025 14:17
OYUEH;OEAQJ;1332305.82;18.308.513/8350-35;21/08/2025 13:30
OYUEH;OEAQJ;170513.97;07.848.583/8636-08;26/05/2025 19:22
OYUEH;OEAQJ;1528833.57;64.558.556/5071-61;12/01/2025 19:46
OYUEH;OEAQJ;533808.27;35.525.291/4035-80;27/05/2025 16:00
OYUEH;OEAQJ;60940.72;27.279.429/5184-84;22/04/2025 16:54
OYUEH;OEAQJ;968534.15;30.042.288/1184-71;07/09/2025 18:51
OYUEH;OEAQJ;818572.45;74.394.889/5457-59;01/01/2025 18:04
OYUEH;OEAQJ;546975.6;01.688.417/9976-36;10/04/2025 20:09
OYUEH;OEAQJ;1181497.54;64.562.616/3644-16;19/08/2025 04:12
OYUEH;OEAQJ;1468199.71;64.128.644/9088-96;21/08/2025 19:50
OYUEH;OEAQJ;606523.92;64.562.616/3644-16;07/01/2025 18:12
OYUEH;OEAQJ;1771118.27;88.393.097/2996-33;22/06/2025 14:49
OYUEH;OEAQJ;404339.88;31.901.533/3065-01;02/08/2025 03:53
OYUEH;OEAQJ;1156841.94;36.912.871/3214-30;09/06/2025 09:34
OYUEH;OEAQJ;1975765.59;60.529.426/1635-48;03/04/2025 05:39
OYUEH;OEAQJ;275464.03;92.892.395/4359-21;24/06/2025 09:25
OYUEH;OEAQJ;1608732.63;02.618.103/9145-11;14/05/2025 11:30
OYUEH;OEAQJ;1603570.29;67.125.797/5977-75;25/06/2025 20:01
OYUEH;OEAQJ;1326522.92;41.582.107/5676-44;23/05/2025 09:11
OYUEH;OEAQJ;21707.06;98.403.391/2283-79;04/08/2025 14:05
OYUEH;OEAQJ;873448.9;77.424.829/1641-73;11/06/2025 18:25
OYUEH;OEAQJ;143881.26;99.951.134/1415-65;23/07/2025 02:49
OYUEH;OEAQJ;511195.25;36.912.871/3214-30;01/01/2025 23:09
OYUEH;OEAQJ;425485.62;54.990.723/7151-11;21/01/2025 18:25
OYUEH;OEAQJ;238080.14;65.776.529/4527-14;15/09/2025 17:09
OYUEH;OEAQJ;1823716.69;18.308.513/8350-35;04/09/2025 07:51
OYUEH;OEAQJ;721906.75;44.637.227/5562-21;11/03/2025 04:51
OYUEH;OEAQJ;497848.0;02.515.465/1260-40;25/03/2025 03:04
OYUEH;OEAQJ;121853.36;31.892.808/3484-01;04/07/2025 05:49
OYUEH;OEAQJ;1606280.1;07.417.078/2965-00;07/05/2025 09:35
OYUEH;OEAQJ;35835.94;05.396.153/1097-19;28/03/2025 03:44
OYUEH;OEAQJ;265594.68;42.240.643/5265-10;20/08/2025 08:31
OYUEH;OEAQJ;1082851.08;73.761.724/0875-70;16/08/2025 20:03
OYUEH;OEAQJ;463427.91;81.560.434/6041-67;02/08/2025 04:17
OYUEH;OEAQJ;665369.2;61.424.766/9258-41;19/05/2025 11:06
OYUEH;OEAQJ;1983379.37;01.688.417/9976-36;01/09/2025 14:49
OYUEH;OEAQJ;241576.2;71.078.931/6105-79;14/04/2025 01:42
OYUEH;OEAQJ;889726.83;29.665.738/3033-06;11/02/2025 03:33
OYUEH;OEAQJ;882596.28;69.564.017/2932-56;21/09/2025 14:22
OYUEH;OEAQJ;1647208.15;52.857.878/5550-11;18/06/2025 05:42
OYUEH;OEAQJ;913838.68;18.033.033/7065-43;16/06/2025 13:24
OYUEH;OEAQJ;537520.22;24.782.864/1782-39;04/01/2025 02:10
OYUEH;OEAQJ;1811186.1;62.590.801/9756-17;29/08/2025 04:19
OYUEH;OEAQJ;1258764.58;79.886.652/9576-59;23/02/2025 12:15
OYUEH;OEAQJ;1724628.8;21.659.490/8552-05;14/02/2025 18:01
OYUEH;OEAQJ;1011783.34;01.361.970/5402-95;21/02/2025 12:30
OYUEH;OEAQJ;359449.82;86.714.800/8947-86;10/03/2025 09:03
OYUEH;OEAQJ;1723473.58;24.782.864/1782-39;19/05/2025 17:20
OYUEH;OEAQJ;781079.77;48.944.558/0824-50;11/06/2025 00:26
OYUEH;OEAQJ;156554.35;04.806.112/6980-95;03/07/2025 15:55
OYUEH;OEAQJ;791248.52;77.769.311/8944-98;14/01/2025 12:56
OYUEH;OEAQJ;1662453.69;22.286.077/2310-07;18/08/2025 15:14
OYUEH;OEAQJ;1669849.11;28.612.855/1952-60;14/06/2025 22:19
OYUEH;OEAQJ;617287.64;99.062.003/5653-00;18/05/2025 11:05
OYUEH;OEAQJ;1971040.08;72.739.040/0981-10;10/07/2025 08:06
OYUEH;OEAQJ;1169817.1;15.468.975/2020-96;18/01/2025 06:54
OYUEH;OEAQJ;1111833.84;02.102.269/9865-73;04/03/2025 03:26
OYUEH;OEAQJ;1250528.45;98.363.814/0074-40;24/08/2025 19:52
OYUEH;OEAQJ;1710029.94;41.741.812/6115-65;20/05/2025 09:51
OYUEH;OEAQJ;1825722.92;65.769.837/7055-13;17/06/2025 13:02
OYUEH;OEAQJ;1519087.65;65.769.837/7055-13;01/07/2025 07:06
OYUEH;OEAQJ;1451458.59;76.663.239/3476-42;24/07/2025 22:42
OYUEH;OEAQJ;182574.86;64.284.049/5602-31;26/09/2025 05:46
OYUEH;OEAQJ;664262.37;86.714.800/8947-86;26/06/2025 09:24
OYUEH;OEAQJ;751348.31;27.279.429/5184-84;28/08/2025 20:04
OYUEH;OEAQJ;1758853.29;98.403.391/2283-79;20/03/2025 11:07
OYUEH;OEAQJ;1286399.61;66.895.153/6842-64;01/02/2025 12:50
OYUEH;OEAQJ;483526.4;52.857.878/5550-11;17/08/2025 01:25
OYUEH;OEAQJ;1679307.63;60.805.746/8241-56;15/04/2025 06:11
OYUEH;OEAQJ;357387.39;55.071.623/7387-90;06/08/2025 10:29
OYUEH;OEAQJ;1651929.78;67.357.563/9022-20;04/03/2025 05:43
OYUEH;OEAQJ;138300.16;86.714.800/8947-86;11/06/2025 08:24
OYUEH;OEAQJ;1142874.54;40.855.778/9898-24;29/05/2025 09:54
OYUEH;OEAQJ;431221.65;61.931.102/8045-75;04/01/2025 19:59
OYUEH;OEAQJ;1343489.76;65.481.915/2373-81;14/03/2025 12:55
OYUEH;OEAQJ;1041096.94;13.360.106/8513-34;10/06/2025 18:33
OYUEH;OEAQJ;1884411.78;76.663.239/3476-42;02/07/2025 14:57
OYUEH;OEAQJ;1961202.23;60.611.200/5964-39;20/04/2025 20:15
OYUEH;OEAQJ;1982488.58;99.845.268/2978-52;31/03/2025 13:47
OYUEH;OEAQJ;28627.54;90.525.401/7364-05;04/05/2025 23:57
OYUEH;OEAQJ;1895847.33;60.805.746/8241-56;12/02/2025 03:55
OYUEH;OEAQJ;796073.89;30.931.942/4784-45;26/04/2025 06:27
OYUEH;OEAQJ;1656669.6;18.037.961/1121-04;26/08/2025 02:53
OYUEH;OEAQJ;904702.62;60.611.200/5964-39;15/07/2025 20:48
OYUEH;OEAQJ;1706859.76;05.569.670/5907-85;30/05/2025 07:10
OYUEH;OEAQJ;1725483.8;37.697.931/6129-96;16/04/2025 13:23
OYUEH;OEAQJ;932836.02;69.564.017/2932-56;12/09/2025 05:43
OYUEH;OEAQJ;1498069.67;02.618.103/9145-11;23/06/2025 12:26
OYUEH;OEAQJ;1125138.96;54.714.337/7021-19;14/09/2025 05:01
OYUEH;OEAQJ;1490486.27;47.768.754/5283-08;22/09/2025 11:20
OYUEH;OEAQJ;948901.14;80.235.959/6755-09;23/02/2025 16:02
OYUEH;OEAQJ;39259.35;89.952.851/3504-75;08/07/2025 04:26
OYUEH;OEAQJ;575039.93;76.751.306/2140-28;07/04/2025 21:53
OYUEH;OEAQJ;1675753.34;65.647.201/8693-64;02/06/2025 16:31
OYUEH;OEAQJ;1998665.01;99.303.679/4386-57;22/07/2025 13:20
OYUEH;OEAQJ;347188.81;77.424.829/1641-73;31/01/2025 07:03
OYUEH;OEAQJ;692005.75;22.116.902/2374-81;22/01/2025 21:26
OYUEH;OEAQJ;320848.42;18.065.989/4309-47;01/06/2025 03:02
OYUEH;OEAQJ;1074130.01;67.357.563/9022-20;14/01/2025 22:24
OYUEH;OEAQJ;524435.24;05.569.670/5907-85;26/09/2025 18:22
OYUEH;OEAQJ;1428572.52;21.659.490/8552-05;01/01/2025 03:06
OYUEH;OEAQJ;1026077.65;36.912.871/3214-30;11/04/2025 12:46
OYUEH;OEAQJ;88834.39;46.328.066/5618-09;02/05/2025 12:19
OYUEH;OEAQJ;867311.77;09.933.610/6588-19;30/05/2025 17:03
OYUEH;OEAQJ;1972512.1;73.761.724/0875-70;13/03/2025 04:17
OYUEH;OEAQJ;1484789.65;51.660.114/2110-60;17/08/2025 20:14
OYUEH;OEAQJ;1491439.03;04.806.112/6980-95;26/08/2025 03:16
OYUEH;OEAQJ;1945062.21;33.103.006/5527-74;04/06/2025 16:21
OYUEH;OEAQJ;1614171.32;49.766.691/0928-12;26/07/2025 00:04
OYUEH;OEAQJ;539653.65;61.424.766/9258-41;08/08/2025 07:43
OYUEH;OEAQJ;1564262.63;51.296.576/3740-03;11/06/2025 06:52
OYUEH;OEAQJ;392514.26;83.171.663/9121-03;08/01/2025 17:34
OYUEH;OEAQJ;1605895.63;41.519.578/2888-06;08/02/2025 22:43
OYUEH;OEAQJ;579357.51;83.501.983/0946-43;29/03/2025 03:25
OYUEH;OEAQJ;1373713.65;98.363.814/0074-40;13/04/2025 08:24
OYUEH;OEAQJ;627139.34;54.500.293/7460-91;04/04/2025 17:55
OYUEH;OEAQJ;781710.4;99.852.288/4603-52;07/02/2025 14:14
OYUEH;OEAQJ;222723.9;98.403.391/2283-79;19/06/2025 09:06
OYUEH;OEAQJ;1576352.22;60.529.426/1635-48;26/01/2025 21:18
OYUEH;OEAQJ;1201088.35;98.654.093/1268-69;10/06/2025 06:30
OYUEH;OEAQJ;1961961.69;38.119.097/1565-60;07/05/2025 18:46
OYUEH;OEAQJ;618217.07;83.501.983/0946-43;01/06/2025 05:23
OYUEH;OEAQJ;945875.97;96.850.387/4982-07;03/09/2025 23:02
OYUEH;OEAQJ;220137.47;94.420.175/6829-36;17/06/2025 21:30
OYUEH;OEAQJ;206870.9;67.946.819/5733-11;10/04/2025 10:44
OYUEH;OEAQJ;633608.69;05.396.153/1097-19;04/04/2025 04:14
OYUEH;OEAQJ;1789533.8;40.855.778/9898-24;18/01/2025 18:28
OYUEH;OEAQJ;405424.89;77.681.467/4643-29;13/07/2025 21:59
OYUEH;OEAQJ;803742.41;34.748.855/7934-35;09/08/2025 18:02
OYUEH;OEAQJ;1446038.6;64.562.616/3644-16;02/06/2025 06:01
OYUEH;OEAQJ;48999.51;89.636.743/5984-36;22/09/2025 11:42
OYUEH;OEAQJ;1943568.02;58.924.638/7770-55;21/04/2025 14:48
OYUEH;OEAQJ;1970550.86;49.357.133/7080-98;21/05/2025 06:56
OYUEH;OEAQJ;625877.52;69.564.017/2932-56;10/06/2025 18:53
OYUEH;OEAQJ;422693.11;99.455.748/9781-62;20/07/2025 05:45
OYUEH;OEAQJ;551190.64;68.269.403/7779-69;16/01/2025 15:13
OYUEH;OEAQJ;787.87;71.078.931/6105-79;15/08/2025 16:24
OYUEH;OEAQJ;821695.99;54.990.723/7151-11;01/09/2025 13:36
OYUEH;OEAQJ;583186.24;54.500.293/7460-91;28/02/2025 10:42
OYUEH;OEAQJ;1136129.54;32.864.182/5209-96;26/05/2025 05:22
OYUEH;OEAQJ;573084.67;30.931.942/4784-45;09/08/2025 16:04
OYUEH;OEAQJ;1465004.04;94.420.175/6829-36;11/02/2025 12:01
OYUEH;OEAQJ;1633669.89;52.283.781/8716-37;04/04/2025 09:40
OYUEH;OEAQJ;164775.63;69.564.017/2932-56;31/05/2025 05:22
OYUEH;OEAQJ;1066012.55;16.858.007/3461-31;27/06/2025 13:49
OYUEH;OEAQJ;1351421.76;01.361.970/5402-95;26/02/2025 12:05
OYUEH;OEAQJ;605262.68;99.095.208/6131-09;18/03/2025 20:56
OYUEH;OEAQJ;1021239.92;88.422.438/1001-62;19/02/2025 19:18
OYUEH;OEAQJ;1792443.87;30.042.288/1184-71;15/09/2025 13:11
OYUEH;OEAQJ;1261997.9;67.125.797/5977-75;06/06/2025 06:38
OYUEH;OEAQJ;1901597.25;18.033.033/7065-43;11/03/2025 07:34
OYUEH;OEAQJ;838374.61;33.103.006/5527-74;12/04/2025 17:17
OYUEH;OEAQJ;202197.78;19.537.060/7912-89;01/03/2025 15:44
OYUEH;OEAQJ;1955028.61;40.210.131/2355-06;31/01/2025 12:45
OYUEH;OEAQJ;548748.69;45.025.767/7086-88;28/01/2025 02:53
OYUEH;OEAQJ;538118.52;33.081.976/2579-86;20/03/2025 23:26
OYUEH;OEAQJ;1036224.42;34.748.855/7934-35;27/05/2025 20:42
OYUEH;OEAQJ;622116.26;16.671.533/7394-08;31/07/2025 18:10
OYUEH;OEAQJ;1257126.6;93.150.755/2346-50;30/03/2025 20:26
OYUEH;OEAQJ;1826828.18;99.951.134/1415-65;22/08/2025 14:39
OYUEH;OEAQJ;1540459.67;07.942.071/1397-46;26/06/2025 05:02
OYUEH;OEAQJ;1921689.31;88.968.845/4867-79;04/02/2025 15:39
OYUEH;OEAQJ;97665.94;77.251.086/9704-34;17/02/2025 18:32
OYUEH;OEAQJ;1754151.64;46.328.066/5618-09;25/03/2025 02:59
